gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Predicted_Churn,Risk_Category
0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,0.18751809,0,Low
1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,0.46702656,1,Medium
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,0.78351486,1,High
0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,1228.65,0.5343486,1,Medium
1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,132.2,0.87286043,1,High
1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,0.875875,1,High
1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,0.6250455,1,High
0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,0.06827754,0,Low
0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,0.44526786,1,Medium
0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,0.03080767,0,Low
1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,0.045648318,0,Low
0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,2007.25,0.6261976,1,High
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,0.040692616,0,Low
0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,0.020996228,0,Low
0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,1511.2,0.7584685,1,High
1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,0.065100856,0,Low
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,0.7947843,1,High
1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,2172.05,0.6764181,1,High
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,0.8558771,1,High
1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,0.83092546,1,High
0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,5624.85,0.7389252,1,High
1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,0.37989113,1,Medium
1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,0.62736857,1,High
0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,0.59972465,1,Medium
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,0.28536513,0,Low
0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,0.46762913,1,Medium
0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,0.53616554,1,Medium
0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,0.17678,0,Low
1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,0.6117003,1,High
0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,0.28725243,0,Low
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,0.53449696,1,Medium
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,0.87850696,1,High
1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,0.76131386,1,High
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,0.5595461,1,Medium
1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,0.75741607,1,High
1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,0.11100256,0,Low
1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,0.16759855,0,Low
0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,0.86618596,1,High
0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,0.22367135,0,Low
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,0.56536555,1,Medium
0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,0.10025686,0,Low
1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,0.80009705,1,High
1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,0.66883385,1,High
0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,0.7925344,1,High
1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,0.29096472,0,Low
0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,0.92625254,1,High
1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,0.81763196,1,High
0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,0.050466735,0,Low
1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,0.61490196,1,High
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,0.032673925,0,Low
1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,0.74522656,1,High
1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,0.067194924,0,Low
1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,0.69174546,1,High
1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0.2365797,0,Low
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,0.55627006,1,Medium
0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,0.48577684,1,Medium
0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,0.2827886,0,Low
0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,0.7909689,1,High
1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,0.8517374,1,High
1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,0.46894047,1,Medium
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,0.017477512,0,Low
0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,0.20663807,0,Low
1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,0.72449344,1,High
1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,0.5514091,1,Medium
0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,0.21715155,0,Low
0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,0.061052587,0,Low
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,0.82576525,1,High
0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,0.118278466,0,Low
1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,0.049113836,0,Low
0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,0.61015266,1,High
0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,0.76579225,1,High
0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,0.87033355,1,High
0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,0.63818836,1,High
0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,0.7062216,1,High
0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,0.0430622,0,Low
0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,0.11727503,0,Low
1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,0.32667163,0,Low
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,0.83309007,1,High
0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,0.8289232,1,High
1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,0.1922758,0,Low
0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,0.4148395,1,Medium
0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,0.05987796,0,Low
0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,0.6034717,1,High
1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,0.6574508,1,High
0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,0.2664248,0,Low
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,0.021694079,0,Low
0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,0.20889837,0,Low
1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,0.044397704,0,Low
0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,0.08580994,0,Low
0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,0.92960113,1,High
0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,0.8997348,1,High
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,0.028754883,0,Low
0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,0.6801066,1,High
0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,0.24977891,0,Low
1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,0.07369697,0,Low
1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,0.14592315,0,Low
0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,0.8510482,1,High
1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,0.85578364,1,High
0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,0.58485126,1,Medium
0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,0.7702905,1,High
0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,0.54636526,1,Medium
1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0.26798415,0,Low
1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,0.418061,1,Medium
1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,0.42961133,1,Medium
1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,0.30162832,0,Low
0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,0.22509065,0,Low
1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,0.12633207,0,Low
0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,0.04099598,0,Low
1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,0.47659686,1,Medium
1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,0.82383555,1,High
1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,0.3807803,1,Medium
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,0.4654075,1,Medium
1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,0.3290906,0,Low
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,0.06839937,0,Low
1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,0.072701916,0,Low
1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,0.9168658,1,High
1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,0.054819047,0,Low
0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,0.40569156,1,Medium
1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,0.61234564,1,High
0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,0.22819458,0,Low
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,0.7770899,1,High
0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,0.72263294,1,High
0,0,0,0,61,1,2,0,2,2,2,2,2,2,2,0,2,89.65,5308.7,0.04604362,0,Low
1,0,0,0,17,1,2,1,0,0,2,2,0,0,1,0,2,86.75,1410.25,0.2993622,0,Low
0,0,1,0,41,1,0,1,0,2,2,2,0,0,1,1,0,86.2,3339.05,0.18262206,0,Low
1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,3,50.65,50.65,0.74960595,1,High
1,1,1,1,72,0,1,0,2,2,2,2,2,2,2,1,0,64.8,4732.35,0.025432386,0,Low
1,0,0,0,1,1,2,1,0,2,0,0,0,2,0,1,1,90.85,90.85,0.92237705,1,High
1,0,0,0,48,1,2,1,0,2,2,0,2,2,2,1,0,108.1,5067.45,0.41736194,1,Medium
1,1,1,0,11,1,0,2,1,1,1,1,1,1,0,0,3,19.95,214.75,0.2939261,0,Low
0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7,0.63913995,1,High
0,0,0,0,42,0,1,0,2,2,2,2,0,2,1,1,2,54.75,2348.45,0.22714503,0,Low
1,0,0,0,44,1,2,1,0,0,2,0,0,2,0,1,3,90.4,4063.0,0.5863341,1,Medium
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,44.0,44.0,0.781553,1,High
0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,0,95.6,2595.25,0.722645,1,High
1,1,1,0,27,1,2,0,0,2,2,2,2,2,0,1,0,84.8,2309.55,0.5246096,1,Medium
0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.3,89.3,0.82974505,1,High
0,0,0,0,19,1,0,2,1,1,1,1,1,1,0,0,3,19.9,367.55,0.16317527,0,Low
0,1,1,0,42,1,2,1,0,0,0,0,2,2,0,1,2,95.05,3944.5,0.7511804,1,High
0,0,0,0,66,1,2,0,2,2,2,2,2,2,2,1,1,90.05,5965.95,0.049469378,0,Low
1,1,1,0,33,1,2,1,2,0,2,2,2,2,0,1,0,109.9,3694.7,0.61161083,1,High
0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,1,1,73.95,2524.45,0.57720506,1,Medium
1,1,0,0,33,0,1,0,0,0,2,2,2,2,0,1,2,54.6,1803.7,0.49942976,1,Medium
0,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,20.05,415.1,0.07146926,0,Low
0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,19.75,624.15,0.0807136,0,Low
0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0.09414305,0,Low
1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,99.45,7007.6,0.599405,1,Medium
0,0,1,0,68,1,0,0,2,0,0,2,0,0,1,0,0,55.9,3848.8,0.08795174,0,Low
1,0,0,0,20,1,0,2,1,1,1,1,1,1,2,1,3,19.7,419.4,0.04353232,0,Low
1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,1,19.8,1468.75,0.01535952,0,Low
1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812.0,0.19588342,0,Low
1,1,1,1,32,1,0,1,0,2,0,0,2,2,0,1,3,93.95,2861.45,0.694737,1,High
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,0.633291,1,High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.6,19.6,0.6256587,1,High
1,1,0,0,3,1,2,1,0,2,0,0,0,0,0,1,2,81.35,233.7,0.8838284,1,High
0,0,1,0,46,1,2,2,1,1,1,1,1,1,1,1,0,24.45,1066.15,0.1183226,0,Low
0,0,1,0,29,1,2,1,0,0,0,0,0,0,0,1,2,74.95,2149.05,0.7148166,1,High
1,0,0,0,51,1,2,1,0,2,2,2,0,0,0,1,2,87.35,4473.0,0.5239623,1,Medium
0,1,1,0,48,1,0,1,0,0,0,0,0,0,0,1,0,70.65,3545.05,0.5506068,1,Medium
0,0,1,1,16,1,0,1,0,2,0,0,0,0,0,0,0,73.25,1195.75,0.5550604,1,Medium
1,0,1,0,70,1,2,1,0,2,2,2,0,2,2,1,0,98.7,6858.9,0.17578742,0,Low
0,0,1,1,40,1,2,2,1,1,1,1,1,1,2,1,3,24.8,1024.7,0.053244866,0,Low
0,0,1,1,22,1,0,1,0,2,0,0,0,2,0,0,2,83.3,1845.9,0.60952735,1,High
0,1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,75.3,75.3,0.9100606,1,High
0,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,3,24.3,132.25,0.3950311,1,Medium
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,0,69.85,515.45,0.70786893,1,High
1,0,0,1,29,1,2,1,0,2,2,2,0,2,1,0,1,100.55,2830.45,0.42071182,1,Medium
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,3,25.7,1110.5,0.08628802,0,Low
0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,449.3,0.3620347,1,Medium
0,1,1,0,55,1,2,0,0,0,0,0,0,0,0,0,0,51.65,2838.55,0.38736835,1,Medium
1,1,1,0,52,1,2,1,0,2,2,0,2,2,1,1,0,105.1,5376.4,0.56386113,1,Medium
0,0,1,1,10,1,2,1,0,0,0,0,0,2,0,0,2,85.95,858.6,0.82373196,1,High
1,0,0,0,18,1,2,1,0,0,0,0,0,0,0,1,0,75.6,1395.05,0.64837396,1,High
0,0,1,0,68,1,2,0,2,0,0,2,0,0,1,0,0,58.25,3975.7,0.098589756,0,Low
0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55,0.20399575,0,Low
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,65.2,4784.45,0.025869036,0,Low
1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,2,53.45,119.5,0.60516524,1,High
1,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,45.4,518.9,0.51614356,1,Medium
1,0,1,0,41,1,0,2,1,1,1,1,1,1,2,1,2,19.75,899.45,0.053969823,0,Low
0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,1183.8,0.3634456,1,Medium
1,0,1,0,36,1,0,2,1,1,1,1,1,1,1,0,0,20.85,720.05,0.08847758,0,Low
1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,114.05,8468.2,0.07096125,0,Low
1,0,1,0,35,1,2,1,0,0,0,2,0,2,0,1,0,89.85,3161.2,0.56752306,1,Medium
1,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,55.05,55.05,0.7134922,1,High
0,0,1,1,16,1,2,1,2,0,2,2,2,2,0,1,2,112.95,1882.55,0.73750156,1,High
0,1,0,0,49,1,2,1,2,0,0,0,2,2,0,0,1,101.55,5070.4,0.60725814,1,High
0,0,1,0,54,1,2,1,2,2,2,2,2,2,1,1,3,114.65,6049.5,0.43217686,1,Medium
0,0,0,1,18,1,2,0,2,0,0,0,0,2,0,0,2,64.8,1166.7,0.42806128,1,Medium
0,0,1,0,36,1,0,1,0,0,0,0,0,2,0,0,2,80.4,2937.65,0.6327113,1,High
0,0,0,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6396.45,0.6634262,1,High
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,69.55,0.8596289,1,High
0,0,1,1,52,1,2,2,1,1,1,1,1,1,2,1,0,25.05,1270.25,0.05235958,0,Low
1,0,1,1,8,1,0,1,0,0,2,0,2,2,0,1,2,94.75,759.55,0.8440044,1,High
1,0,1,1,72,1,0,1,2,2,0,2,2,2,2,0,0,105.5,7611.55,0.042301837,0,Low
0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,24.7,1642.75,0.052451443,0,Low
0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,69.75,1545.4,0.33932698,0,Low
1,0,1,0,60,0,1,0,0,2,2,2,2,2,0,1,0,60.2,3582.4,0.27373248,0,Low
0,0,1,1,28,1,0,1,0,0,0,0,0,2,0,1,2,81.05,2227.1,0.6905375,1,High
0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9,0.023843002,0,Low
0,0,0,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.15,2494.65,0.811791,1,High
1,0,1,1,28,1,0,1,0,2,2,2,2,0,1,0,0,92.9,2768.35,0.17207056,0,Low
0,0,1,1,30,1,0,0,0,2,2,2,2,2,2,0,0,80.8,2369.3,0.072793774,0,Low
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,20.0,38.0,0.36191264,1,Medium
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,75.1,75.1,0.9258461,1,High
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.65,100.9,0.25346544,0,Low
0,0,1,0,24,1,0,0,0,2,0,0,2,2,0,1,0,69.45,1614.05,0.46334848,1,Medium
1,0,1,1,4,1,2,1,0,0,2,0,2,2,0,0,2,101.15,385.9,0.890235,1,High
1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,99.8,673.25,0.89983374,1,High
1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,116.05,8404.9,0.08497029,0,Low
1,0,0,0,70,0,1,0,0,0,0,2,0,2,2,1,3,40.05,2799.75,0.06022282,0,Low
1,1,1,0,64,1,2,1,0,0,2,2,2,2,2,0,2,102.1,6538.45,0.21422489,0,Low
1,0,1,1,72,1,2,1,0,2,0,0,2,0,1,1,2,89.7,6588.95,0.18018293,0,Low
0,0,0,1,44,1,0,2,1,1,1,1,1,1,2,0,3,19.9,868.1,0.034012,0,Low
0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,55.95,734.35,0.52172464,1,Medium
0,1,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,20.65,330.6,0.10051966,0,Low
1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.0,55.0,0.84709483,1,High
1,0,1,0,9,1,0,0,0,0,2,0,2,2,0,1,3,70.05,564.4,0.6725042,1,High
1,0,1,0,24,1,0,0,2,0,0,2,0,0,0,0,3,53.6,1315.35,0.18429878,0,Low
0,0,1,1,1,1,0,1,0,2,0,0,0,0,0,1,2,74.7,74.7,0.8938082,1,High
1,0,0,0,24,1,2,1,0,2,0,0,0,0,0,1,2,80.25,1861.5,0.7218312,1,High
1,1,1,1,35,1,0,0,0,2,0,2,2,2,0,1,2,76.05,2747.2,0.49778068,1,Medium
0,0,1,1,7,1,0,0,2,2,2,2,2,0,0,1,2,75.7,554.05,0.4639955,1,Medium
1,0,0,0,5,1,0,1,0,0,0,2,2,2,0,1,2,96.1,453.4,0.84232265,1,High
0,0,0,1,15,1,0,1,0,0,0,0,0,0,0,0,0,69.0,994.8,0.54748106,1,Medium
1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,19.65,225.75,0.039727144,0,Low
0,0,1,0,48,0,1,0,2,0,2,0,0,2,0,1,0,45.3,2145.0,0.3786291,1,Medium
0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6,0.72307223,1,High
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,1,0,108.5,8003.8,0.26511332,0,Low
0,0,1,1,8,1,0,1,0,2,0,0,2,0,0,1,2,83.55,680.05,0.80054146,1,High
1,0,1,1,72,1,2,1,0,0,0,0,0,2,2,1,1,84.5,6130.85,0.08782865,0,Low
0,0,0,0,15,1,2,1,0,2,0,0,2,2,0,1,2,100.15,1415.0,0.85577226,1,High
1,0,0,0,72,1,2,0,0,2,2,2,2,2,2,1,0,88.6,6201.95,0.041448858,0,Low
0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0.0,0.13410917,0,Low
1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35,0.9193094,1,High
1,0,1,1,63,1,2,1,0,2,2,0,2,2,2,1,0,104.8,6597.25,0.24028541,0,Low
0,0,0,0,2,1,0,0,0,2,0,0,2,0,0,1,2,59.0,114.15,0.75653183,1,High
0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4,0.73924273,1,High
1,1,1,0,61,1,2,0,0,2,0,0,0,2,1,0,0,64.05,3902.6,0.17239082,0,Low
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,0.5539351,1,Medium
1,0,0,0,22,0,1,0,0,2,2,0,0,2,1,1,0,43.75,903.6,0.37387833,1,Medium
1,0,1,0,28,1,0,0,2,2,0,2,0,0,0,0,3,60.9,1785.65,0.18663491,0,Low
0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.8,1397.65,0.026553366,0,Low
0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,0.7317537,1,High
0,0,0,0,12,1,2,1,2,2,2,0,0,2,0,1,0,99.7,1238.45,0.7741642,1,High
1,0,0,0,34,1,2,1,2,2,2,2,2,2,1,0,1,116.25,3899.05,0.47101247,1,Medium
0,1,1,0,71,1,2,1,2,0,0,0,0,0,2,1,1,80.7,5676.0,0.05087737,0,Low
0,0,1,1,70,1,2,0,2,0,0,0,0,2,1,0,0,65.2,4543.15,0.1832521,0,Low
0,0,1,1,52,1,0,1,2,0,2,2,0,0,0,1,0,84.05,4326.8,0.32752827,0,Low
1,0,0,1,69,1,2,0,2,2,2,2,2,0,2,1,1,79.45,5502.55,0.050756585,0,Low
0,1,0,0,20,1,2,1,0,2,2,0,0,2,0,1,2,94.1,1782.4,0.7719702,1,High
1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,0.74905384,1,High
1,0,1,0,2,1,0,1,0,0,0,2,2,2,0,1,2,94.2,167.5,0.8642311,1,High
0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,80.5,502.85,0.8130709,1,High
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.85,19.85,0.5679906,1,Medium
1,1,1,1,20,1,0,1,2,0,2,2,0,2,1,0,1,94.3,1818.3,0.31969753,0,Low
1,0,0,0,61,1,2,1,2,0,2,0,2,2,0,1,2,106.45,6300.15,0.5726189,1,Medium
0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,0.88014305,1,High
0,0,0,0,56,1,2,1,0,2,0,2,2,2,0,1,0,105.45,5916.95,0.5757764,1,Medium
1,0,0,0,30,1,2,1,2,2,2,2,0,0,0,1,1,95.0,2852.4,0.4584038,1,Medium
